Ticker,Name,Market Cap,Price,Sector,Market,Volume
ATSMX,AQR TM Small Cap Momentum Style Fund Class I,63603547,28.25,FinancialServices,NASDAQ,0
QTSRX,AQR TM Small Cap Momentum Style Fund Class R6,63603545,28.23,FinancialServices,NASDAQ,0
BKSE,BNY Mellon US Small Cap Core Equity ETF,63576554,100.911,FinancialServices,AMEX,3457
WTLTX,Segall Bryant & Hamill Quality High Yield Fund Retail Class,63525589,8.86,FinancialServices,NASDAQ,0
BOTJ,"Bank of the James Financial Group, Inc.",63334160,13.94,FinancialServices,NASDAQ,8062
MOSY,"MoSys, Inc.",63332550,4.5,Technology,NASDAQ,298854
ABLOX,Alger Balanced Portfolio Class I-2,63322605,23.71,,NASDAQ,0
NSTS,"NSTS Bancorp, Inc.",63236303,12.05,FinancialServices,NASDAQ,1771
IGTR,Innovator Gradient Tactical Rotation Strategy ETF,63164592,24.18,FinancialServices,AMEX,7868
BEGBX,American Century International Bond Fund Investor Class,63153696,10.53,FinancialServices,NASDAQ,0
CCG,Cheche Group Inc.,63117380,0.7814,CommunicationServices,NASDAQ,27680
AOTG,AOT Growth and Innovation ETF,63091255,51.9729,FinancialServices,NASDAQ,7000
RWLK,ReWalk Robotics Ltd.,63031832,1.0501,Healthcare,NASDAQ,300510
EIRL,iShares MSCI Ireland ETF,63009929,66.62,FinancialServices,AMEX,959
WISA,"WiSA Technologies, Inc.",62961261,1.21,Technology,NASDAQ,2375908
HAIA,Healthcare AI Acquisition Corp.,62877119,10.86,FinancialServices,NASDAQ,13358
FMCE,FM Compounders Equity ETF,62788264,26.1154,FinancialServices,AMEX,3
SPVM,Invesco S&P 500 Value with Momentum ETF,62775094,61.315,FinancialServices,AMEX,6055
SXQG,ETC 6 Meridian Quality Growth ETF,62773526,32.505,FinancialServices,AMEX,229
GHII,Invesco S&P High Income Infrastructure ETF,62726920,28.805,FinancialServices,AMEX,9722
CNTX,Context Therapeutics Inc.,62703236,0.699,Healthcare,NASDAQ,83292
HIBL,Direxion Daily S&P 500 High Beta Bull 3X Shares,62671501,46.86,FinancialServices,AMEX,104809
GBBK,Global Blockchain Acquisition Corp.,62643605,11.5,FinancialServices,NASDAQ,238
GOEX,Global X Gold Explorers ETF,62587450,48.42,FinancialServices,AMEX,9166
ASEA,Global X FTSE Southeast Asia ETF,62561207,17.05,FinancialServices,AMEX,10813
ASCB,A SPAC II Acquisition Corporation,62529496,11.19,FinancialServices,NASDAQ,2332
YGMZ,MingZhu Logistics Holdings Limited,62485799,0.8149,Industrials,NASDAQ,11556
HOVR,New Horizon Aircraft Ltd.,62484486,1.67,Industrials,NASDAQ,914079
KEMX,KraneShares MSCI Emerging Markets ex China Index ETF,62442118,32.82,FinancialServices,AMEX,6612
SPTE,SP Funds Trust SP Funds S&P Glo,62438248,31.75,FinancialServices,AMEX,4908
RAM,Aries I Acquisition Corporation,62431986,10.6,FinancialServices,NASDAQ,1017
STXV,Strive 1000 Value ETF,62376314,30.765,,NYSE,18085
CNBS,Amplify Growth Opportunities ETF,62374881,21.14,FinancialServices,AMEX,4918
SMHX,VanEck Fabless Semiconductor ETF,62303229,34.65,FinancialServices,NASDAQ,66398
GMMF,iShares Government Money Market ETF,62300062,100.24,FinancialServices,AMEX,7376
KUKE,Kuke Music Holding Limited,6229220,2.04,CommunicationServices,NYSE,56886
GRO,Brazil Potash Corp.,62230259,1.62,BasicMaterials,NYSE,70766
CHEA,Chenghe Acquisition Co.,62219845,5.5,FinancialServices,NASDAQ,39010
WRAP,"Wrap Technologies, Inc.",62209956,1.23,Technology,NASDAQ,162068
JAQC,Jupiter Acquisition Corporation,62155705,10.34,FinancialServices,NASDAQ,578
PLBBX,Plumb Balanced Fund,62153040,38.77,FinancialServices,NASDAQ,0
BRHY,iShares High Yield Active ETF,62148783,51.585,FinancialServices,NASDAQ,2155
HOOG,Leverage Shares 2X Long HOOD Daily ETF,62051236,75.03,FinancialServices,NASDAQ,475232
XTWY,Bondbloxx Bloomberg Twenty Year Target Duration US Treasury ETF,62021364,38.21,FinancialServices,AMEX,1999
PXLV,Invesco S&P 500 Value with Momentum ETF,62012555,40.29,FinancialServices,AMEX,4375
ITAQ,"Industrial Tech Acquisitions II, Inc.",61992210,10.95,FinancialServices,NASDAQ,158359
QEMAX,Pear Tree Axiom Emerging Markets World Equity Fund,61984971,18.45,FinancialServices,NASDAQ,0
QFFOX,Pear Tree Axiom Emerging Markets World Equity Fund Ordinary Shares,61984970,18.1,FinancialServices,NASDAQ,0
RNWIX,"Rondure New World Fund, Instl Class",61976428,11.1,FinancialServices,NASDAQ,0
RNWOX,"Rondure New World Fund, Inv Class",61976422,11.05,FinancialServices,NASDAQ,0
INAQ,Insight Acquisition Corp.,61931260,9.5,FinancialServices,NYSE,11621
WBX,Wallbox N.V.,61930916,4.29,Technology,NYSE,19614
EMCG,Embrace Change Acquisition Corp.,61924329,13.7,FinancialServices,NASDAQ,6898
JHCB,John Hancock Investments - Corporate Bond - ETF,61894508,21.505,FinancialServices,AMEX,3566
WOMN,Impact Shares YWCA Women's Empowerment ETF,61859497,39.0448,FinancialServices,AMEX,1227
MDAI,"Spectral AI, Inc.",61794000,2.4,Healthcare,NASDAQ,216088
NUMI,Nuveen Municipal Income ETF,61747121,24.2605,FinancialServices,AMEX,124
SHIM,Shimmick Corporation Common Stock,61727908,1.75,Industrials,NASDAQ,9036
YLCO,Global X YieldCo & Renewable Energy Income ETF,61676000,18.14,,NASDAQ,114122
ROSE,Rose Hill Acquisition Corporation,61659701,11.66,FinancialServices,NASDAQ,3413
STXK,Strive Small-Cap ETF,61659391,30.86,,NYSE,7327
CXH,MFS Investment Grade Municipal Trust,61629437,7.5165,FinancialServices,NYSE,14005
SQY,YieldMax SQ Option Income Strategy ETF,61500971,10.49,FinancialServices,AMEX,125775
VLNS,The Valens Company Inc.,61458912,0.7612,Healthcare,NASDAQ,44625
BDL,"Flanigan's Enterprises, Inc.",61354037,33.01,ConsumerCyclical,AMEX,3847
APLT,"Applied Therapeutics, Inc.",61330723,0.4332,Healthcare,NASDAQ,564591
FCSH,Federated Hermes Short Duration Corporate ETF,61327471,24.37,FinancialServices,AMEX,209
RKLX,Defiance Daily Target 2X Long RKLB ETF,61279731,79.97,FinancialServices,NASDAQ,224657
MTGP,WisdomTree Mortgage Plus Bond Fund,61217273,44.175,FinancialServices,AMEX,8725
PFI,Invesco DWA Financial Momentum ETF,61105413,55.4708,FinancialServices,NASDAQ,839
ICCM,IceCure Medical Ltd,61074994,0.8891,Healthcare,NASDAQ,380845
HTBX,"Heat Biologics, Inc.",61074370,2.38,Healthcare,AMEX,43610
PVL,Permianville Royalty Trust,61050000,1.85,Energy,NYSE,32227
PAMC,Pacer Lunt MidCap Multi-Factor Alternator ETF,61036364,43.431,FinancialServices,AMEX,1009
CUE,"Cue Biopharma, Inc.",61033419,0.81,Healthcare,NASDAQ,70393
JMM,Nuveen Multi-Market Income Fund,60937534,6.44,FinancialServices,NYSE,24157
GEG,"Great Elm Group, Inc.",60910290,2.18,Healthcare,NASDAQ,2252
FPCGX,Fort Pitt Capital Total Return Fund,60852489,27.11,FinancialServices,NASDAQ,0
CMTL,Comtech Telecommunications Corp.,60848271,2.07,Technology,NASDAQ,355031
RPHM,"Reneo Pharmaceuticals, Inc.",60840416,18.2,Healthcare,NASDAQ,437523
XFIN,ExcelFin Acquisition Corp.,60836068,9.24,FinancialServices,NASDAQ,22963
ACHL,Achilles Therapeutics plc,60828000,1.48,Healthcare,NASDAQ,1204120
TAXE,T. Rowe Price Intermediate Municipal Income ETF,60811764,49.865,FinancialServices,NASDAQ,576
CHCGX,Chesapeake Growth Fund,60756891,57.34,FinancialServices,NASDAQ,0
RNEW,VanEck Green Infrastructure ETF,60754536,0.254,FinancialServices,NASDAQ,43
PGSS,Pegasus Digital Mobility Acquisition Corp.,60750000,6.0,FinancialServices,NYSE,63976
BRIA,Brillia Inc,60750000,2.43,Industrials,AMEX,296
AFK,VanEck Africa Index ETF,60698273,21.66,FinancialServices,AMEX,11812
GRWG,GrowGeneration Corp.,60685716,1.02,ConsumerCyclical,NASDAQ,237738
VATE,INNOVATE Corp.,60679255,4.55,Industrials,NYSE,83690
PMGM,Priveterra Acquisition Corp.,97482658,11.05,FinancialServices,NASDAQ,24807
EVAIX,Eaton Vance VA Municipal Income I,60636574,6.97,FinancialServices,NASDAQ,0
HIMGX,Harbor Mid Cap Growth Fund Investor Class,60590756,4.67,FinancialServices,NASDAQ,0
MBTC,Nocturne Acquisition Corporation,60531957,11.66,FinancialServices,NASDAQ,141136
OCTT,AllianzIM U.S. Large Cap Buffer10 Oct ETF,60526449,40.86,FinancialServices,AMEX,2332
BAYA,Bayview Acquisition Corp Class A Ordinary Shares,60509602,11.12,FinancialServices,NASDAQ,163
CSRE,Cohen & Steers Real Estate Active ETF,60498132,25.78,FinancialServices,AMEX,58917
BMTX,"BM Technologies, Inc.",60442500,5.0,Technology,AMEX,128528
GEGGL,"Great Elm Group, Inc. 7.25% Notes due 2027",60354216,23.838,FinancialServices,NASDAQ,1885
TFSCX,Templeton Institutional Foreign Smaller Companies Series Advisor,60239044,17.67,,NASDAQ,0
SETM,Sprott Energy Transition Materials ETF,60129247,20.1823,FinancialServices,NASDAQ,157294
CYPSX,ProFunds Consumer Services Ultra Sector Fund,60127391,56.49,FinancialServices,NASDAQ,0
BOGSX,Black Oak Emerging Technology Fund,60116442,7.93,FinancialServices,NASDAQ,0
NEUE,"NeueHealth, Inc.",60083825,6.73,Healthcare,NYSE,4910
BRLS,Borealis Foods Inc.,60083001,2.81,ConsumerDefensive,NASDAQ,629
AGAE,Allied Gaming & Entertainment Inc.,60069862,1.58,CommunicationServices,NASDAQ,21299
GDNA,Goldman Sachs Human Evolution ETF,60053869,68.4586,FinancialServices,AMEX,1358
SELF,"Global Self Storage, Inc.",59980136,5.29,RealEstate,NASDAQ,14831
WWR,"Westwater Resources, Inc.",59867914,0.7706,BasicMaterials,AMEX,1043597
EWK,iShares MSCI Belgium ETF,59848800,22.67,FinancialServices,AMEX,37348
CPRY,Calamos Russell 2000 Structured Alt Protection ETF - January,59788108,25.175,FinancialServices,AMEX,654
XPL,Solitario Zinc Corp.,59768169,0.723,BasicMaterials,AMEX,78683
AEDFX,Water Island Diversified Event-Driven Fund Class R,59657987,12.37,FinancialServices,NASDAQ,0
PSCE,Invesco S&P SmallCap Energy ETF,59655739,38.5894,FinancialServices,NASDAQ,4297
FGB,First Trust Specialty Finance and Financial Opportunities Fund,59625540,4.15,FinancialServices,NYSE,15498
FORA,Forian Inc.,59596393,1.91,Healthcare,NASDAQ,2457
LZSMX,Lazard International Small Cap Equity Portfolio Open Shares,59585068,10.51,,NASDAQ,0
TFEQX,Templeton Institutional Fund International Equity Series Primary Shares,59488229,12.41,FinancialServices,NASDAQ,0
GSJY,Goldman Sachs ActiveBeta Japan Equity ETF,59470362,43.09,FinancialServices,AMEX,5368
TFESX,Templeton Institutional Fund International Equity Series Service Shares,59467043,12.81,FinancialServices,NASDAQ,0
PDBA,Invesco Agriculture Commodity Strategy No K-1 ETF,59398715,34.9404,FinancialServices,NASDAQ,21069
SEPA,SEP Acquisition Corp.,59368679,10.32,FinancialServices,NASDAQ,7010
ARRW,Arrowroot Acquisition Corp.,0,18.0,FinancialServices,NASDAQ,44582
AXIL,"AXIL Brands, Inc.",59253488,8.9105,Technology,AMEX,12269
PQDI,Principal Spectrum Tax-Advantaged Dividend Active ETF,59222821,19.36,FinancialServices,AMEX,4559
BWEN,"Broadwind, Inc.",59213331,2.61,Industrials,NASDAQ,103747
SURG,"SurgePays, Inc.",59193350,2.9,Technology,NASDAQ,47462
TDI,Touchstone Dynamic International ETF,59168616,34.9407,CommunicationServices,NASDAQ,3136
TGJNX,TCW Artificial Intelligence Equity Fund Class N,59142743,23.41,FinancialServices,NASDAQ,0
PPI,AXS Astoria Inflation Sensitive ETF,59048060,17.005,FinancialServices,NASDAQ,24404
DIVL,Madison Dividend Value ETF,59006826,22.32,FinancialServices,AMEX,8
INCMX,FundX Flexible Income Fund,58982668,23.9274,FinancialServices,NASDAQ,0
FRN,Invesco Frontier Markets ETF,58954180,14.28,FinancialServices,AMEX,37469
LGCL,Lucas GC Limited Ordinary Shares,58911484,0.5278,Technology,NASDAQ,1900570
RUFF,Alpha Dog ETF,58859573,25.5189,FinancialServices,AMEX,4103
VALUX,Al Frank Fund Investor Class,58845872,27.67,FinancialServices,NASDAQ,0
SLSSX,Selected International Fund Class S,58834042,13.91,FinancialServices,NASDAQ,0
ELVT,"Elevate Credit, Inc.",58832631,1.87,FinancialServices,NYSE,535974
SLSDX,Selected International Fund Class D,58830077,14.01,FinancialServices,NASDAQ,0
KGRN,KraneShares MSCI China Clean Technology ETF,58763386,27.5194,FinancialServices,AMEX,8360
AZBA,AllianzIM U.S. Large Cap Buffer20 Apr ETF,58741973,25.9877,FinancialServices,AMEX,16759
PWC,Invesco Dynamic Market ETF,58720627,37.8843,FinancialServices,AMEX,21616
CAMX,Cambiar Aggressive Value ETF,58713466,30.71,FinancialServices,AMEX,1547
NUAG,Nuveen Enhanced Yield U.S. Aggregate Bond ETF,58630077,21.035,FinancialServices,AMEX,3874
FGBFX,Fidelity Global Credit Fund,58591411,8.16,FinancialServices,NASDAQ,0
MRAL,GraniteShares 2x Long MARA Daily ETF,58559146,19.072,FinancialServices,NASDAQ,342958
AIRT,"Air T, Inc.",58512156,21.65,Industrials,NASDAQ,672
BRNS,Barinthus Biotherapeutics plc,58492123,1.45,Healthcare,NASDAQ,35249
UBXG,U-BX Technology Ltd.,58415910,2.8106,Technology,NASDAQ,873
EASG,Xtrackers MSCI EAFE ESG Leaders Equity ETF,58407949,33.4,FinancialServices,AMEX,857
DRRX,DURECT Corporation,58360088,1.88,Healthcare,NASDAQ,803581
OPTX,"Syntec Optics Holdings, Inc.",58334345,1.59,Technology,NASDAQ,43220
AGNG,Global X Aging Population ETF,58317252,31.8739,FinancialServices,NASDAQ,4643
HIDE,Alpha Architect High Inflation And Deflation ETF,58240490,22.87,FinancialServices,NASDAQ,6874
YCL,ProShares Ultra Yen,58236057,22.19,FinancialServices,AMEX,31223
MMECX,Victory Integrity Discovery Fund Class C,58220358,23.05,FinancialServices,NASDAQ,0
MMEYX,Victory Integrity Discovery Fund,58217461,46.87,FinancialServices,NASDAQ,0
SST,"System1, Inc.",58206447,5.89,Industrials,NYSE,109333
WFCF,"Where Food Comes From, Inc.",58170272,11.16,Technology,NASDAQ,768
SBAR,Simplify Exchange Traded Funds,58137525,26.13,FinancialServices,AMEX,88276
TCRR,TCR2 Therapeutics Inc.,58107316,1.48,Healthcare,NASDAQ,3753354
AMPG,"AmpliTech Group, Inc.",58017552,2.82,Technology,NASDAQ,262659
DRN,Direxion Daily Real Estate Bull 3X Shares,58012092,9.5,FinancialServices,AMEX,325822
IQHI,NYLI MacKay High Income ETF,58003009,26.26,FinancialServices,AMEX,370
EEB,Invesco BRIC ETF,57954926,39.2,FinancialServices,AMEX,1878
BKEM,BNY Mellon Emerging Markets Equity ETF,57950276,68.36,FinancialServices,AMEX,877
ESGS,Columbia Sustainable U.S. Equity Income ETF,57898071,44.0891,FinancialServices,AMEX,521
SHUA,SHUAA Partners Acquisition Corp I,57886446,10.96,FinancialServices,NASDAQ,21198
WYHG,Wing Yip Food Holdings Group Limited American Depositary Shares,57880535,1.15,ConsumerDefensive,NASDAQ,18034
EBLU,Ecofin Global Water ESG Fund,57878285,50.1681,FinancialServices,AMEX,1625
LOTWW,Lotus Technology Inc. Warrants,57787525,0.0852,ConsumerCyclical,NASDAQ,29805
PATI,"Patriot Transportation Holding, Inc.",57781048,16.26,Industrials,NASDAQ,19376
RELAX,FundX Conservative Upgrader Fund,57758721,35.6995,FinancialServices,NASDAQ,0
NXTD,"Nxt-ID, Inc.",57751848,2.42,Industrials,NASDAQ,249697
DFPAX,BNY Mellon Diversified International Fund Class A,57711713,10.1,FinancialServices,NASDAQ,0
MMKT,Texas Capital Government Money Market ETF,57643576,100.23,FinancialServices,NYSE,1866
RFL,"Rafael Holdings, Inc.",57629376,1.68,RealEstate,NYSE,24836
QLVD,FlexShares Developed Markets ex-US Quality Low Volatility Index Fund,57587741,30.81,FinancialServices,AMEX,9390
NMB,Simplify National Muni Bond ETF,57558944,24.19,FinancialServices,AMEX,957
FILL,iShares MSCI Global Energy Producers ETF,57503976,23.96,FinancialServices,AMEX,15886
ICCIX,Dynamic International Opportunity Fund -Class I,57489465,13.43,FinancialServices,NASDAQ,0
ICCNX,Dynamic International Opportunity Fund - Class N,57488495,13.46,FinancialServices,NASDAQ,0
TSP,TuSimple Holdings Inc.,57472752,0.25,Industrials,NASDAQ,6665310
MITC,MeaTech 3D Ltd.,57471714,3.34,ConsumerDefensive,NASDAQ,115786
GTR,WisdomTree Target Range Fund,57467655,24.7721,FinancialServices,NASDAQ,461
SQEW,LeaderShares Equity Skew ETF,57466426,33.4679,FinancialServices,AMEX,6329
RXL,ProShares Ultra Health Care,57459851,36.8,FinancialServices,AMEX,15702
WGRX,"Wellgistics Health, Inc.",57434026,0.7585,Healthcare,NASDAQ,445438
URE,ProShares Ultra Real Estate,57390502,62.81,FinancialServices,AMEX,130
PTWO,"Pono Capital Two, Inc.",57379190,11.0,FinancialServices,NASDAQ,12781
MTNIX,Manning & Napier Target 2020 Series Class I,57247646,9.47,FinancialServices,NASDAQ,0
VEEAW,Veea Inc.,57233571,0.185,Technology,NASDAQ,2084
WLTG,WealthTrust DBS Long Term Growth ETF,57182912,32.725,FinancialServices,NYSE,2314
YELL,Yellow Corporation,57181411,1.1,Industrials,NASDAQ,7925501
ROCG,Roth CH Acquisition IV Co.,57147500,10.0,FinancialServices,NASDAQ,76831
CJET,"Chijet Motor Company, Inc.",57141923,1.85,ConsumerCyclical,NASDAQ,23906
LQIG,SPDR MarketAxess Investment Grade 400 Corporate Bond ETF,57139905,95.68,FinancialServices,AMEX,1599
HTLM,HomesToLife Ltd,57134375,3.89,Industrials,NASDAQ,5203
FEDM,FlexShares ESG & Climate Developed Markets ex-US Core Index Fund,57112906,54.7499,FinancialServices,AMEX,101
SPXN,ProShares S&P 500 ex-Financials ETF,57107110,68.15,FinancialServices,AMEX,747
LPEFX,ALPS/Red Rocks Global Opportunity Fund Investor Class,57086868,6.71,FinancialServices,NASDAQ,0
NAKA,"Kindly MD, Inc.",57047543,7.5,Healthcare,NASDAQ,210584
CSTE,Caesarstone Ltd.,57017070,1.65,Industrials,NASDAQ,42561
MAAQ,Mana Capital Acquisition Corp.,56993293,5.99,FinancialServices,NASDAQ,206709
NPFI,Nuveen Preferred And Income ETF,56926632,26.055,FinancialServices,NASDAQ,1018
CLPR,Clipper Realty Inc.,56835680,3.52,RealEstate,NYSE,38939
ACET,"Adicet Bio, Inc.",56829766,0.6871,Healthcare,NASDAQ,92041
OAEM,OneAscent Emerging Markets ETF,56791658,33.46,FinancialServices,AMEX,9570
FLGR,Franklin FTSE Germany ETF,56714912,33.41,FinancialServices,AMEX,3332
XOMO,YieldMax XOM Option Income Strategy ETF,56673820,11.61,FinancialServices,AMEX,76974
CATO,The Cato Corporation,56645210,2.87,ConsumerCyclical,NYSE,18037
EMPG,Empro Group Inc. Ordinary shares,56631250,6.97,ConsumerCyclical,NASDAQ,404093
LEV,The Lion Electric Company,56554500,0.25,Industrials,NYSE,4401323
IIXIX,Catalyst Insider Income Fund Class I,56532859,9.3,FinancialServices,NASDAQ,0
VRCA,Verrica Pharmaceuticals Inc.,56517500,6.11,Healthcare,NASDAQ,19053
TRND,Pacer Trendpilot Fund of Funds ETF,56414393,32.215,FinancialServices,AMEX,637
SAGP,Strategas Global Policy Opportunities ETF,56390919,33.09,FinancialServices,AMEX,5609
GMFI,Aetherium Acquisition Corp.,56367811,11.04,FinancialServices,NASDAQ,2774
BSMY,Invesco Bulletshares 2034 Municipal Bond ETF,56346358,23.675,FinancialServices,NASDAQ,6082
FIXRX,Fidelity Managed Retirement 2025 Fund,56270150,59.35,FinancialServices,NASDAQ,0
FARFX,Fidelity Advisor Managed Retirement 2025 Fund Class A,56260924,59.19,FinancialServices,NASDAQ,0
NHTC,Natural Health Trends Corp.,56241494,4.885,ConsumerCyclical,NASDAQ,27898
DRUP,GraniteShares ETF Trust - GraniteShares Nasdaq Select Disruptors ETF,56220392,62.125,FinancialServices,AMEX,729
TREMX,T.Rowe Price Emerging Europe Fund,56219061,6.79,FinancialServices,NASDAQ,0
SGTX,"Sigilon Therapeutics, Inc.",56217671,22.47,Healthcare,NASDAQ,81878
TBLU,Tortoise Global Water ESG Fund,56192429,54.0899,FinancialServices,NYSE,2298
HHGC,HHG Capital Corporation,56162732,11.1201,FinancialServices,NASDAQ,1852
CVM,CEL-SCI Corporation,56139628,8.23,Healthcare,AMEX,252451
PED,PEDEVCO Corp.,56015934,0.61,Energy,AMEX,52608
CLRC,ClimateRock,55968120,12.0,FinancialServices,NASDAQ,1122
AGAQX,361 Global Long/Short Equity Fund - Investor Class,55956022,10.83,FinancialServices,NASDAQ,0
CTSO,Cytosorbents Corporation,55923609,0.8932,Healthcare,NASDAQ,73148
AGQI,First Trust Exchange-Traded Fund VIII - First Trust Active Global Quality Income ETF,55898600,15.565,FinancialServices,AMEX,954
BEST,BEST Inc.,2793205,2.78,Industrials,NYSE,61416
LEOOX,Lazard Enhanced Opportunities Portfolio Open Shares,55766190,9.16,,NASDAQ,0
DABS,DoubleLine Asset-Backed Securities ETF,55614328,50.67,FinancialServices,AMEX,4176
BODY,"The Beachbody Company, Inc.",55603526,8.14,CommunicationServices,NYSE,18086
XV,Simplify Exchange Traded Funds,55591118,26.52,FinancialServices,AMEX,26574
UPAR,UPAR Ultra Risk Parity ETF,55545719,14.1415,FinancialServices,AMEX,2563
WMC,Western Asset Mortgage Capital Corporation,55534961,9.18,RealEstate,NYSE,33475
NCPB,Nuveen Core Plus Bond ETF,55524823,25.04,FinancialServices,NASDAQ,420
LESL,"Leslie's, Inc.",55506380,0.2991,ConsumerCyclical,NASDAQ,9393780
ICCC,ImmuCell Corporation,55489636,6.14,Healthcare,NASDAQ,1952
EHLS,Even Herd Long Short ETF,55479377,22.4473,,NASDAQ,8252
LFSC,F/m Emerald Life Sciences Innovation ETF,55474908,24.9773,FinancialServices,NASDAQ,607
USOY,Defiance Oil Enhanced Options Income ETF,55457603,8.44,FinancialServices,NASDAQ,219697
OHAA,OPY Acquisition Corp. I,55453602,10.49,FinancialServices,NASDAQ,17660
NORW,Global X MSCI Norway ETF,55406568,28.914,FinancialServices,AMEX,4547
SCCG,Sachem Capital Corp. 8.00% Note,55362324,22.38,RealEstate,AMEX,12778
